lat,lon,facility_type,type,name,city,id
49.28046,-123.113401,amenities,theatre/performance and concert hall,Queen Elizabeth Theatre,Vancouver,5915022
49.186458,-122.945466,amenities,library or archives,Queensborough,New Westminster,5915029
49.21777301,-122.9151126,amenities,artist,Razzberry Art And Design,New Westminster,5915029
49.281336,-123.1019396,amenities,gallery,Remington Gallery And Studio,Vancouver,5915022
49.250885,-123.04287,amenities,library or archives,Renfrew Branch,Vancouver,5915022
49.2806995,-123.1031317,amenities,museum,Rennie Collection At Wing Sang,Vancouver,5915022
49.2071339,-122.9183114,amenities,artist,Richard R. Carswell,New Westminster,5915029
49.1641205,-123.1411334,amenities,gallery,Richmond Art Gallery,Richmond,5915015
49.1641205,-123.1411334,amenities,museum,Richmond Museum,Richmond,5915015
49.1699053,-123.0465846,amenities,miscellaneous,Richmond Nature Park,Richmond,5915015
49.1641205,-123.1411334,amenities,library or archives,Richmond Public Library,Richmond,5915015
49.281272,-123.0983094,amenities,theatre/performance and concert hall,Rickshaw Theatre,Vancouver,5915022
49.2620042,-123.0704852,amenities,theatre/performance and concert hall,Rio Theatre,Vancouver,5915022
49.20885978,-122.9424084,amenities,artist,Rob Fee,New Westminster,5915029
49.286863,-123.132187,amenities,museum,Roedde House,Vancouver,5915022
49.267411,-123.256613,amenities,theatre/performance and concert hall,Roy Barnett Recital Hall,Greater Vancouver A,5915020
49.21480078,-122.9272501,amenities,theatre/performance and concert hall,Royal City Musical Theatre Company,New Westminster,5915029
49.20406694,-122.9069895,amenities,theatre/performance and concert hall,Royal City Youth Ballet,New Westminster,5915029
..,..,amenities,theatre/performance and concert hall,Royal Principal Ballet Academy Ltd,New Westminster,5915029
49.2009132,-122.9278272,amenities,museum,Samson V Maritime Museum,New Westminster,5915029
49.19955079,-122.9117624,amenities,museum,Samson V Museum,New Westminster,5915029
49.283183,-123.114585,amenities,gallery,Satellite Gallery,Vancouver,5915022
49.273743,-123.103652,amenities,museum,Science World At Telus World of Science,Vancouver,5915022
49.277065,-123.125711,amenities,theatre/performance and concert hall,Scotiabank Dance Centre - Faris Family Studio,Vancouver,5915022
49.27113215,-123.1448866,amenities,museum,Seaforth Highlanders of Canada Regimental Museum And Archives,Vancouver,5915022
49.035002,-122.801187,amenities,library or archives,Semiahmoo Library,Surrey,5915004
49.32698259,-122.9502844,amenities,gallery,Seymour Art Gallery,North Vancouver,5915046
49.21725034,-122.9100848,amenities,theatre/performance and concert hall,Shadows & Dreams Theatre Company,New Westminster,5915029
49.32737605,-123.1621091,amenities,miscellaneous,Silk Purse Arts Centre,West Vancouver,5915055
49.21622673,-122.9228111,amenities,artist,Silvana Mcnulty Garden Gals,New Westminster,5915029
49.2768784,-122.8667274,amenities,gallery,Simon Fraser Gallery,Port Moody,5915043
49.2768784,-122.8667274,amenities,museum,Simon Fraser University Museum of Archaeology & Ethnology,Port Moody,5915043
49.280978,-123.106127,amenities,gallery,Skwachàys Lodge Gallery,Vancouver,5915022
..,..,amenities,library or archives,Société Historique Francophone De La Colombie-Britannique,Vancouver,5915022
49.2295,-123.0903,amenities,library or archives,South Hill,Vancouver,5915022
49.21692135,-122.9191299,amenities,artist,Spencer Goring,New Westminster,5915029
49.2837331,-123.105348,amenities,gallery,Spirit Wrestler Gallery,Vancouver,5915022
49.2630518,-123.1765215,amenities,theatre/performance and concert hall,St James Community Square,Vancouver,5915022
49.2762481,-123.1430717,amenities,museum,St. Roch National Historic Site C/O Vancouver Maritime Museum,Vancouver,5915022
49.0876119,-122.5894912,amenities,theatre/performance and concert hall,Stagecoach Theatre Arts School,Langley,5915001
49.294408,-123.137914,amenities,museum,Stanley Park Nature House,Vancouver,5915022
49.125177,-123.178441,amenities,library or archives,Steveston Branch,Richmond,5915015
49.1253077,-123.182869,amenities,museum,Steveston Museum And Visitor Centre,Richmond,5915015
49.280215,-123.091958,amenities,library or archives,Strathcona Branch,Vancouver,5915022
49.136445,-122.884575,amenities,library or archives,Strawberry Hill,Surrey,5915004
49.16239448,-122.8420413,amenities,theatre/performance and concert hall,Studio Theatre At Surrey Arts Centre,Surrey,5915004
49.279234,-123.098127,amenities,gallery,Sum Gallery,Vancouver,5915022
49.16239467,-122.8421785,amenities,gallery,Surrey Art Gallery,Surrey,5915004
49.13005476,-122.7128784,amenities,theatre/performance and concert hall,Surrey Little Theatre,Surrey,5915004
49.1049308,-122.7318198,amenities,museum,Surrey Museum & Archives,Surrey,5915004
49.21822879,-122.9856531,amenities,artist,Susan Mccallum,Burnaby,5915025
49.28073295,-123.0008875,amenities,art or cultural centre,Synthesis Consulting Ltd,Burnaby,5915025
49.2841655,-123.1119735,amenities,gallery,Teck Gallery,Vancouver,5915022
49.18945071,-122.9349707,amenities,artist,Terry Erickson,New Westminster,5915029
49.260305,-122.778532,amenities,library or archives,Terry Fox Library,Port Coquitlam,5915039
49.254571,-123.107211,amenities,library or archives,Terry Salman Branch,Vancouver,5915022
49.219156,-122.5983229,amenities,theatre/performance and concert hall,The Act Arts Centre & Theatre,Maple Ridge,5915075
49.2804859,-123.1015866,amenities,museum,The Apartment,Vancouver,5915022
49.20227237,-122.9105812,amenities,gallery,The Art of Law Gallery,New Westminster,5915029
49.21419488,-122.9031079,amenities,theatre/performance and concert hall,The Bernie Legge Theatre,New Westminster,5915029
49.16684947,-122.5811598,amenities,gallery,The Fort Gallery,Langley,5915001
49.284153,-123.099046,amenities,theatre/performance and concert hall,The Ironworks Studio,Vancouver,5915022
49.21649647,-122.9852237,amenities,theatre/performance and concert hall,The Michael J Fox Theatre Society,Burnaby,5915025
49.20341367,-122.9069978,amenities,artist,The Mojo Stars,New Westminster,5915029
49.310375,-123.0805596,amenities,gallery,The Polygon Gallery,North Vancouver,5915051
49.20713369,-122.9119034,amenities,museum,The Royal Westminster Regiment Museum,New Westminster,5915029
49.2800125,-123.1224555,amenities,theatre/performance and concert hall,Tom Lee Music Recital Hall,Vancouver,5915022
49.281898,-123.000644,amenities,library or archives,Tommy Douglas Branch,Burnaby,5915025
49.21875996,-122.95235,amenities,library or archives,Tommy Douglas Library,Burnaby,5915025
49.267975,-123.139461,amenities,gallery,Tracey Lawrence Gallery,Vancouver,5915022
49.2839469,-123.1010921,amenities,gallery,Trench Gallery,Vancouver,5915022
49.274169,-123.09379,amenities,museum,Trillium North Park,Vancouver,5915022
49.026996,-123.068683,amenities,library or archives,Tsawwassen Library,Delta,5915011
49.06243557,-122.5021659,amenities,theatre/performance and concert hall,Twilight Drive-In Theatre Ltd,Langley,5915001
49.2538228,-123.2473213,amenities,museum,UBC Botanical Garden,Greater Vancouver A,5915020
49.26907,-123.259174,amenities,museum,UBC Museum of Anthropology,Greater Vancouver A,5915020
49.277482,-123.1477655,amenities,museum,Underwater Archaeological Society of British Columbia,Vancouver,5915022
49.280103,-123.098813,amenities,museum,Unit/Pitt Projects,Vancouver,5915022
49.2301609,-123.1260872,amenities,library or archives,United Church of Canada B.C. Conference Archives,Vancouver,5915022
49.2645689,-123.2476074,amenities,museum,University of Bc: Charles Woodward Memorial Room,Greater Vancouver A,5915020
49.26761935,-123.252761,amenities,library or archives,University of British Columbia: Rare Books And Special Collections,Greater Vancouver A,5915020
49.2666423,-123.1388698,amenities,museum,Uno Langmann Limited Fine Arts,Vancouver,5915022
49.21416596,-122.9031593,amenities,theatre/performance and concert hall,Vagabond Theatre/Fisheries Exibition Building,New Westminster,5915029
49.19867539,-122.9205677,amenities,artist,Valerie Mcrae,New Westminster,5915029
49.23107737,-122.898803,amenities,gallery,Van Dop Gallery,New Westminster,5915029
49.238472,-123.128627,amenities,museum,Van Dusen Botanical Garden,Vancouver,5915022
49.276974,-123.124732,amenities,theatre/performance and concert hall,Vancity Theatre,Vancouver,5915022
49.278453,-123.098757,amenities,museum,Vancouver Access Artist Run Centre,Vancouver,5915022
49.283158,-123.120932,amenities,gallery,Vancouver Art Gallery,Vancouver,5915022
49.286205,-123.124298,amenities,gallery,Vancouver Art Gallery Offsite,Vancouver,5915022
49.268419,-123.110397,amenities,museum,Vancouver Biennale,Vancouver,5915022
49.278238,-123.121183,amenities,gallery,Vancouver Contemporary Art Gallery,Vancouver,5915022
49.276676,-123.065816,amenities,theatre/performance and concert hall,Vancouver East Cultural Centre - Vancity Culture Lab,Vancouver,5915022
49.233442,-123.126013,amenities,museum,Vancouver Holocaust Education Centre,Vancouver,5915022
..,..,amenities,museum,Vancouver Island University Museum of Natural History,Vancouver,5915022
49.277465,-123.147587,amenities,museum,Vancouver Maritime Museum,Vancouver,5915022
49.2949211,-123.1485038,amenities,museum,Vancouver Naval Museum,Vancouver,5915022
49.2808,-123.112328,amenities,theatre/performance and concert hall,Vancouver Playhouse Theatre,Vancouver,5915022
49.282247,-123.0987999,amenities,museum,Vancouver Police Museum,Vancouver,5915022
49.2804357,-123.1151119,amenities,library or archives,Vancouver Public Library,Vancouver,5915022
49.280207,-123.119792,amenities,theatre/performance and concert hall,Vancouver Symphony Orchestra School of Music - Recital Hall (Pyatt Hall),Vancouver,5915022
49.2847803,-123.0466984,amenities,library or archives,Vivo Media Arts Centre,Vancouver,5915022
49.2799671,-123.1218259,amenities,theatre/performance and concert hall,Vogue Theatre,Vancouver,5915022
49.163691,-122.640499,amenities,library or archives,Walnut Grove Library,Langley,5915001
49.270119,-123.135508,amenities,theatre/performance and concert hall,Waterfront Theatre,Vancouver,5915022
49.26388,-123.20762,amenities,library or archives,West Point Grey Branch,Vancouver,5915022
49.329034,-123.16538,amenities,library or archives,West Vancouver Memorial Library,West Vancouver,5915055
49.3335234,-123.1601822,amenities,museum,West Vancouver Museum,West Vancouver,5915055
49.33068623,-123.1640427,amenities,museum,West Vancouver Museum And Archives,West Vancouver,5915055
49.263916,-123.098654,amenities,gallery,Western Front - Gallery,Vancouver,5915022
49.263894,-123.098716,amenities,theatre/performance and concert hall,Western Front - Luxe Hall,Vancouver,5915022
49.023902,-122.796236,amenities,library or archives,White Rock Library,White Rock,5915007
49.0221917,-122.8086382,amenities,museum,White Rock Museum And Archives,White Rock,5915007
49.2794145,-123.0757838,amenities,museum,Wil Aballe Art Projects,Vancouver,5915022
49.11490646,-122.6757778,amenities,gallery,Willowbrook Art Gallery,Langley,5915001
49.2689553,-123.0984496,amenities,gallery,Winsor Gallery,Vancouver,5915022
49.2772414,-123.0660915,amenities,theatre/performance and concert hall,Wise Club Hall,Vancouver,5915022
49.282541,-123.107579,amenities,theatre/performance and concert hall,Woodward's Atrium,Vancouver,5915022
49.2786795,-123.0707458,amenities,theatre/performance and concert hall,York Theatre,Vancouver,5915022
49.2600654,-123.1151069,amenities,theatre/performance and concert hall,Yuk Yuk's Comedy Club,Vancouver,5915022
49.14061431,-122.63683,amenities,heritage or historic site,Zemi Cultural Heritage Services,Langley,5915001
49.17899746,-122.85248,education,Public School,A H P Matthew Elementary,Surrey,5915004
49.11342751,-122.7635,education,Public School,A J McLellan Elementary,Surrey,5915004
49.12593247,-122.7174404,education,Public School,Adams Road Elementary,Surrey,5915004
49.27914252,-123.0802603,education,Public School,Admiral Seymour Elementary,Vancouver,5915022
49.27914252,-123.0802603,education,StrongStart BC,Admiral Seymour StrongStart Centre,Vancouver,5915022
49.17012748,-122.83238,education,Public School,Adolescent Psychiatric Unit Prog,Surrey,5915004
49.20291418,-122.9074299,education,Independent School,Al-Hidayah School,New Westminster,5915029
49.185119,-122.55813375,education,Public School,Albion Elementary,Maple Ridge,5915075
49.05296746,-122.4964706,education,Independent School,Aldergrove Christian Academy,Langley,5915001
49.23875746,-122.87491,education,Public School,Alderson Elementary,Coquitlam,5915034
49.15755253,-122.6359011,education,Public School,Alex Hope Elementary,Langley,5915001
49.28516479,-123.1136768,education,Independent School,Alexander Academy,Vancouver,5915022
49.21735917,-122.5613421,education,Public School,Alexander Robinson Elementary,Maple Ridge,5915075
49.0830981,-122.66803817576073,education,Public School,Alice Brown Elementary,Langley,5915002
49.2295991,-122.60889317054679,education,Public School,Alouette Elementary,Maple Ridge,5915075
49.2762297,-122.99747958430493,education,Public School,Alpha Secondary,Burnaby,5915025
49.33747746,-123.07814,education,Public School,Andre-Piolat,North Vancouver,5915046
49.31168617,-122.858012,education,Public School,Anmore Elementary,Anmore,5915038
49.21876557,-123.0456656,education,StrongStart BC,Anne Hebert StrongStart Centre,Vancouver,5915022
49.21876557,-123.0456656,education,Public School,Anne-Hebert,Vancouver,5915022
49.25837752,-122.75095,education,Independent School,Archbishop Carney Regional Secondary,Port Coquitlam,5915039
49.165249349999996,-123.16619070270485,education,Public School,Archibald Blair Elementary,Richmond,5915015
49.34168254,-123.0420606,education,Public School,Argyle Secondary,North Vancouver,5915046
49.20155597,-122.9100905,education,Independent School,Ark Elementary,New Westminster,5915029
49.23357577,-122.9079345,education,Public School,Armstrong Elementary,Burnaby,5915025
49.26888256,-122.8248125,education,Public School,Baker Drive Elementary,Coquitlam,5915034
49.03337003,-122.8285812,education,Public School,Bayridge Elementary,Surrey,5915004
49.1531858,-123.087719,education,Independent School,BC Muslim School,Richmond,5915015
49.03590315,-123.0584287944043,education,Public School,Beach Grove Elementary,Delta,5915011
49.14819255,-122.84094,education,Public School,Bear Creek Elementary,Surrey,5915004
49.14819255,-122.84094,education,StrongStart BC,Bear Creek StrongStart Centre,Surrey,5915004
49.12125998,-122.880332,education,Public School,Beaver Creek Elementary,Surrey,5915004
49.07466251,-122.6597302,education,Public School,Belmont Elementary,Langley,5915001
49.17351251,-122.79654,education,Public School,Berkshire Park Elementary,Surrey,5915004
49.05126749,-122.4803502,education,Public School,Betty Gilbert Middle,Langley,5915001
49.17231725,-122.8603255,education,Public School,Betty Huff Elementary,Surrey,5915004
49.17231725,-122.8603255,education,StrongStart BC,Betty Huff StrongStart Centre,Surrey,5915004
49.1112975,-122.7056697,education,Independent School,Bibleway Christian Academy,Surrey,5915004
49.26895746,-122.7510105,education,Public School,Birchland Elementary,Port Coquitlam,5915039
49.26895746,-122.7510105,education,StrongStart BC,Birchland StrongStart,Port Coquitlam,5915039
